store_id,store_name,link_url
00000076,レミさんち,https://tabelog.com/fukuoka/A4001/A400103/40045686/
00000077,博多 松介 西中洲店,https://tabelog.com/fukuoka/A4001/A400103/40030704/
00000078,焼き鳥ワイン酒場 TORI−BUDOU 渡辺通り店,https://tabelog.com/fukuoka/A4001/A400103/40031433/
00000079,ろばた焼 磯貝 天神店,https://tabelog.com/fukuoka/A4001/A400103/40004236/
00000080,もち乃き,https://tabelog.com/fukuoka/A4001/A400103/40052084/
00000081,酔灯屋 天神店,https://tabelog.com/fukuoka/A4001/A400103/40000024/
00000082,もつ鍋こばやし,https://tabelog.com/fukuoka/A4001/A400103/40017836/
00000083,村崎焼鳥研究所,https://tabelog.com/fukuoka/A4001/A400103/40007121/
00000084,とんこや 今泉店,https://tabelog.com/fukuoka/A4001/A400103/40024569/
00000085,焼肉酒場 にくまる 春吉店,https://tabelog.com/fukuoka/A4001/A400103/40056552/
00000086,串匠 渡辺通り店,https://tabelog.com/fukuoka/A4001/A400103/40003110/
00000087,雲仙,https://tabelog.com/fukuoka/A4001/A400103/40006662/
00000088,西中州 なか尾,https://tabelog.com/fukuoka/A4001/A400103/40002157/
00000089,Roddi,https://tabelog.com/fukuoka/A4001/A400103/40063815/
00000090,ニュースナック 星 がき,https://tabelog.com/fukuoka/A4001/A400103/40057768/
00000091,鉄なべ 中洲本店,https://tabelog.com/fukuoka/A4001/A400103/40000910/
00000092,居酒屋 まる家 西中洲,https://tabelog.com/fukuoka/A4001/A400103/40001483/
00000093,ottotto,https://tabelog.com/fukuoka/A4001/A400103/40064312/
00000094,カクウチ FUKUTARO,https://tabelog.com/fukuoka/A4001/A400103/40052479/
00000095,麦衛門,https://tabelog.com/fukuoka/A4001/A400103/40037172/
00000096,焼とりの八兵衛 ソラリアプラザ店,https://tabelog.com/fukuoka/A4001/A400103/40036913/
00000097,jiubar FUKUOKA,https://tabelog.com/fukuoka/A4001/A400103/40064393/
00000098,モツビストロ天神ホルモン 福岡パルコ店,https://tabelog.com/fukuoka/A4001/A400103/40058831/
00000099,enjoy teppan TAMI,https://tabelog.com/fukuoka/A4001/A400103/40042411/
00000100,ガムランディー 大名本店,https://tabelog.com/fukuoka/A4001/A400103/40001798/
00000101,とり天 ルドゥー,https://tabelog.com/fukuoka/A4001/A400103/40001464/
00000102,どんぶり居酒屋 喜水丸  天神ソラリアステージ店,https://tabelog.com/fukuoka/A4001/A400103/40001953/
00000103,o/sio FUKUOKA,https://tabelog.com/fukuoka/A4001/A400103/40059974/
00000104,Mitsubachi,https://tabelog.com/fukuoka/A4001/A400103/40006780/
00000105,焼肉ニューヨーコ,https://tabelog.com/fukuoka/A4001/A400103/40059546/
00000106,もつ鍋 笑楽 福岡本店,https://tabelog.com/fukuoka/A4001/A400103/40000873/
00000107,ワイン食堂　根,https://tabelog.com/fukuoka/A4001/A400103/40033681/
00000108,パーラーコマツ,https://tabelog.com/fukuoka/A4001/A400103/40049591/
00000109,大衆食堂スタンドそのだ 親不孝通り店,https://tabelog.com/fukuoka/A4001/A400103/40054841/
00000110,Bistro O,https://tabelog.com/fukuoka/A4001/A400103/40051199/
00000111,角屋,https://tabelog.com/fukuoka/A4001/A400103/40001170/
00000112,屋台おかもと 渡辺通店,https://tabelog.com/fukuoka/A4001/A400103/40004983/
00000113,酒場　角のうぐいす 春吉本店,https://tabelog.com/fukuoka/A4001/A400103/40046509/
00000114,麺や おの食堂,https://tabelog.com/fukuoka/A4001/A400103/40001526/
00000115,リバーサイドコマツ,https://tabelog.com/fukuoka/A4001/A400103/40042642/
00000116,かまわん,https://tabelog.com/fukuoka/A4001/A400103/40040534/
00000117,西村や,https://tabelog.com/fukuoka/A4001/A400103/40063954/
00000118,°F/CONCEPT,https://tabelog.com/fukuoka/A4001/A400103/40048774/
00000119,もつ鍋専門店 元祖 もつ鍋 楽天地 天神西通り店,https://tabelog.com/fukuoka/A4001/A400103/40049855/
00000120,コチソバ 天神店,https://tabelog.com/fukuoka/A4001/A400103/40029154/
00000121,雷餃子,https://tabelog.com/fukuoka/A4001/A400103/40005740/
00000122,食堂うめぼし 天神南,https://tabelog.com/fukuoka/A4001/A400103/40060894/
00000123,もつ鍋 慶州 西中洲店,https://tabelog.com/fukuoka/A4001/A400103/40003527/
00000124,Gaogao,https://tabelog.com/fukuoka/A4001/A400103/40051337/
00000125,ビーフマン 天神西通り店,https://tabelog.com/fukuoka/A4001/A400103/40035687/
00000126,十割そば　素屋,https://tabelog.com/fukuoka/A4001/A400103/40022378/
00000127,二〇加屋長介 天神ビジネスセンター店,https://tabelog.com/fukuoka/A4001/A400103/40060532/
00000128,麒麟,https://tabelog.com/fukuoka/A4001/A400103/40028489/
00000129,炉端 氷炭 薬院本店,https://tabelog.com/fukuoka/A4001/A400103/40035420/
00000130,炭火野菜巻き串と焼売 博多うずまき 薬院店,https://tabelog.com/fukuoka/A4001/A400103/40056482/
00000131,もつ鍋専門店 元祖 もつ鍋 楽天地 西中洲店,https://tabelog.com/fukuoka/A4001/A400103/40004594/
00000132,博多魚がし 海の路,https://tabelog.com/fukuoka/A4001/A400103/40030586/
00000133,焼鳥 あたらよ,https://tabelog.com/fukuoka/A4001/A400103/40055192/
00000134,今泉いっこん,https://tabelog.com/fukuoka/A4001/A400103/40064394/
00000135,ピッツェリア トラットリア ダ・ボッチャーノ,https://tabelog.com/fukuoka/A4001/A400103/40060558/
00000136,博多金鯖,https://tabelog.com/fukuoka/A4001/A400103/40035359/
